"ADDRADJUSTED","ADDRNUM","ADDRSUF","APPDATE","APPDESCRIPTION","APPNUM","APPTYPE","ASRNBRHD","CANCELDATE","CANCELTYPE","CAREOFADDR","CAREOFCITY","CAREOFNAME","CAREOFSTATE","CAREOFZIP","CDADIST","CDASUBDIST","CENSBLOCK00","CITYBLOCK","COMPLETEDATE","ESTPROJECTCOST","FIRSTDATE","GEOCITYBLOCKPART","HANDLE","ISSUEDATE","LASTDATE","MAINSTRUCTYPE","NBRHD","NBROFUNITS","NEWUSE","NEWUSEGROUP1","NEWUSEGROUP2","NEWUSEGROUP3","NLC","OCCNAME","OLDUSE","OLDUSEGROUP1","OLDUSEGROUP2","OLDUSEGROUP3","OWNERADDR","OWNERCITY","OWNERCODE","OWNERNAME","OWNERSTATE","OWNERZIP","PARCEL","PARCEL9","PARITY","POLICEDIST","PRCLERR","PRECINCT02","PROJECTTYPE","STDIR","STNAME","STRUCTYPE1","STRUCTYPE2","STRUCTYPE3","STTYPE","TMPCITYBLOCK","TMPPARCEL","UNITNUM","UPDATEGEO","WARD00"
"0","6225"," ","2012-01-04 00:00:00.0","SINGLE FAMILY (PMT)","492585","AO","130","","","DARIN RECHT LLC","DARIN RECHT","DARIN RECHT","14","ARNOLD","4","59","1142.5008","6001","","0.0000","2012-01-04 00:00:00.0","6001","16001000270","2012-01-05 00:00:00.0","2022-01-28 00:00:00.0","1","9","1","SINGLE FAMILY","R3","","","334","","","","","","1411 NEW HAVEN LN","ARNOLD","0","DARIN RECHT LLC","MO","63010.0000","270","600100270","O","2","0","8","7"," ","PERNOD","1","0","0","AV","6001","270"," ","",""
"0","1"," ","2012-01-04 00:00:00.0","OFFICE SUITE 1050 (PMT)","494045","AO","261","","","ALLIED BARTON SECURITY","JERRY CASSIDY","SOVERIGN PARTNERS LLC","1 ","ST. LOUIS","9","1","1256.3013","84","","0.0000","2012-01-04 00:00:00.0","84","10084000030","2012-06-28 00:00:00.0","2022-01-28 00:00:00.0","20","35","1","OFFICE","B","","","1392","ALLIED BARTON SECURITY","","","","","38 E 57TH ST STW 1203","NEW YORK","0","CS GATEWAY LLC","NY","10022.0000","30","8400030","O","4","0","10","7","S","MEMORIAL","20","0","0","DR","84","30"," ","",""
"0","3301"," ","2012-01-05 00:00:00.0","WINDOW CLEANING BUSINESS OFFICE 1ST FL (CHG OF OWNERSHIP)","495468","AO","142","","","SUNLIGHT WINDOW CLEANING INC","TIM MARCH / DAVID SP","","P.","ST. LOUIS","7","45","1242.4004","1510","","0.0000","2012-01-05 00:00:00.0","1510","11510000190","2012-04-20 00:00:00.0","2022-01-28 00:00:00.0","20","30","1","OFFICE SPACE","B","","","145","SUNLIGHT WINDOW CLEANING INC","SAME","","","","5518 MINNESOTA AV","ST LOUIS","7","PAGE, CHARLES M & CAROLE J","MO","63111.0000","190","151000190","O","3","0","6","7"," ","OREGON","20","0","0","AV","1510","190"," ","",""
"0","4708"," ","2012-01-05 00:00:00.0","ART STUDIO & CUSTOM VINYL GRAPHICS -SALES-BANNERS,SIGNS","495471","AO","101","","","ALL-BRITE SIGN SERVICE LLC","CALEB HUNTER","","52","ST. LOUIS","1","47","1155.3","2762","","0.0000","2012-01-05 00:00:00.0","2762","12762000330","2012-02-02 00:00:00.0","2022-01-28 00:00:00.0","20","16","1","ART STU/SIGN CO","B","","","75","ALL-BRITE SIGN SERVICE LLC","NO RECORD","","","","5215 IDAHO","ST LOUIS","7","CALEB HUNTER & DANA MANNING","MO","63111.0000","330","276200330","E","1","0","9","7"," ","VIRGINIA","20","0","0","AV","2762","330"," ","",""
"0","2830"," ","2012-01-05 00:00:00.0","BEAUTY & NAIL SALON (BASEMENT)","495472","AO","213","","","FLEUR DE LUNE","IBTISSAN MOHSSEN","","28","ST. LOUIS","4","42","1037.2","5745","","0.0000","2012-01-05 00:00:00.0","5745","15745000040","2012-02-23 00:00:00.0","2022-01-28 00:00:00.0","20","13","1","BEAUTY/NAIL SAL","B","","","43","FLEUR DE LUNE","SINGLE FAMILY","R3","","","2830 HAMPTON  2ND FLOOR","ST LOUIS","0","MOHSSEN, IBTISSAM","MO","63139.0000","40","574500040","E","2","0","1","7"," ","HAMPTON","20","0","0","AV","5745","40"," ","",""
"0","3509"," ","2012-01-05 00:00:00.0","DAYCARE (28 KIDS)(24)INF.(4)2 1/2-5YRS.M/SUN 6AM-9PM(COOKING","495474","AO","341","2014-02-10 00:00:00.0","R","GROWING KIDS ACADEMY LLC","SHONDA STEVENSON","MELISA MERSHAN","10","ST. LOUIS","16","28","1267.2011","1185","","0.0000","2012-01-05 00:00:00.0","1185","11185000050","2012-04-17 00:00:00.0","2022-01-28 00:00:00.0","11","65","1","DAYCARE","I4","","","139","GROWING KIDS ACADEMY LLC","DAYCARE","E","","","24 S SCHLUETER AVENUE","DELLWOOD","7","NEW HOPE COMMUNITY CENTER INC","MO","63135.0000","50","118500050","O","4","0","6","7","N","14TH","11","0","0","ST","1185","50"," ","",""
"0","1709"," ","2012-01-05 00:00:00.0","1 UNIT HOPE IS MOVING IN","495478","AO","318","","","HOPE IS MOVING IN GRACE HILL","NANCY SIMONS","O'FALLON 123 LP","21","ST. LOUIS","14","6","1266.7015","2308","","0.0000","2012-01-05 00:00:00.0","2308","12308000270","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","2","60","0","MULTI FAMILY","R2","","","10","YAVONA ABRON","","","","","4100 LINDELL BLVD","ST LOUIS","0","ST LOUIS HOUSING AUTHORITY","MO","63081.0000","270","230800270","O","4","0","13","7"," ","CASS","2","0","0","AV","2308","270"," ","",""
"0","5067"," ","2012-01-05 00:00:00.0","SINGLE FAMILY HOPE IS MOVING IN","495480","AO","238","","","HOPE IS MOVING IN GRACE HILL","MEREDITH CHILDS","MOHSIN BAJWA","21","ST. LOUIS","12","36","1066.1009","3790","","0.0000","2012-01-05 00:00:00.0","3790","13790000510","2012-02-16 00:00:00.0","2022-01-28 00:00:00.0","1","51","1","SINGLE FAMILY","R3","","","21","TAWANDA JEFFERIES","","","","","15280 CLAYTON RD","BALLWIN","0","SUNLITE PROPERTIES LLC","MO","63011.0000","510","379000510","O","5","0","12","7"," ","MINERVA","1","0","0","AV","3790","510"," ","",""
"0","4334"," ","2012-01-05 00:00:00.0","SINGLE FAMILY HOPE IS MOVING IN","495484","AO","234","","","HOPE IS MOVING IN GRACE HILL","JUDITH EWBANK","","21","ST. LOUIS","13","25","1111.3008","4571","","0.0000","2012-01-05 00:00:00.0","4571.0081","14571000130","2012-01-12 00:00:00.0","2022-01-28 00:00:00.0","1","58","1","SINGLE FAMILY","R3","","","198","ANDREA GALES","","","","","P O BOX 3732","BALLWIN","0","OCEAN PROPERTIES LLC","MO","63022.0000","130","457100130","E","5","0","5","7"," ","WEST BELLE","1","0","0","PL","4571","130"," ","",""
"0","2634","H","2012-01-05 00:00:00.0","RET SLS(INT SERV,COMP SERVICES,ICE CARDS) CHANGE OF OWNER","495486","AO","144","","","D/B/A WILL'S COPY CONNECTION","THE COPY CHASE LLC/W","","26","ST. LOUIS","7","45","1241.1001","1565","","0.0000","2012-01-05 00:00:00.0","1565","11565000185","2012-01-05 00:00:00.0","2022-01-28 00:00:00.0","20","19","1","RETAIL SALES","M","","","115","D/B/A WILL'S COPY CONNECTION","RETAIL SALES","M","","","2725 QUEEN","ST LOUIS","7","RIVERA, BERNABE & MARIA LETICIA","MO","63143.0000","185","156500185","E","3","0","10","7"," ","CHEROKEE","20","0","0","ST","1565","185"," ","",""
"0","506"," ","2012-01-06 00:00:00.0","TOW LOT W/OUTSIDE STORAGE OF VEHICLES (NO SALVAGE)","495497","AO","321","","","BYRON'S TOWING LLC","DERRICK BURGESS / BY","","42","ST. LOUIS","15","30","1097.1032","2467","","0.0000","2012-01-06 00:00:00.0","2467","12467000020","2012-03-23 00:00:00.0","2022-01-28 00:00:00.0","20","64","1","TOWLOT/STOR","S1","","","296","BYRON'S TOWING LLC","NO RECORD","","","","15044 ANGERT","W ALTON","0","BURGESS, DERRICK & JANELLA","MO","63386.0000","20","246700020","E","6","0","1","7"," ","GANO","20","0","0","AV","2467","20"," ","",""
"0","8712"," ","2012-01-06 00:00:00.0","OFFICE SPACE ( HOME HEALTH CARE )","495498","AO","331","","","AROUND THE CLOCK HOME CARE INC","JOYCE BROWN","BILL HOLLOWAY","87","ST. LOUIS","18","69","1081.1006","4328.02","","0.0000","2012-01-06 00:00:00.0","4328.02","14328020100","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","20","73","1","OFFICE","B","","","32","AROUND THE CLOCK HOME CARE INC","OFFICE SPACE","B","","","P O BOX 1116","IMPERIAL","0","HOLLOWAY REALTY GROUP LLC","MO","63052.0000","100","432802100","E","6","0","13","7"," ","GOODFELLOW","20","0","0","BLVD","4328.02","100"," ","",""
"0","5045"," ","2012-01-06 00:00:00.0","COFFEE SHOP (NO COOKING/NO LIQUOR) 1ST FLOOR (CHG OF OWNER)","495499","AO","118","2012-04-12 00:00:00.0","A","CAFE MILAN","HASAN BECIROVIC","","99","ST. LOUIS","2","54","1151.4004","5582","","0.0000","2012-01-06 00:00:00.0","5582","15582000190","","2022-01-28 00:00:00.0","20","5","1","COFFEESHOP","A2","","","22","CAFE MILAN","SAME","","","","5045 GRAVOIS AVE","ST LOUIS","0","BEGANOVIC, DARMIN, KASIM & GORDANA","MO","63116.0000","190","558200190","O","1","0","11","7"," ","GRAVOIS","20","0","0","AV","5582","190"," ","",""
"0","8723"," ","2012-01-06 00:00:00.0","SINGLE FAMILY SECTION 8","495503","AO","332","","","SUNKETT, TAMARA S","","","41","SWANSEA","18","69","1082.1005","6187","","0.0000","2012-01-06 00:00:00.0","6187","16187000290","2012-02-13 00:00:00.0","2022-01-28 00:00:00.0","1","74","1","SINGLE FAMILY","R3","","","591","VACANT","","","","","4105 ABINGER PL","SWANSEA","0","SUNKETT, TAMARA S","IL","62226.0000","290","618700290","O","6","0","4","7"," ","ORIOLE","1","0","0","AV","6187","290"," ","",""
"0","5224"," ","2012-01-06 00:00:00.0","DOG GROOMING BUSINESS ONLY","495505","AO","101","","","BARK AVENUE PET GROOMING","RAYMOND JACKSON","","47","ST. LOUIS","1","47","1155.4007","2821","","0.0000","2012-01-06 00:00:00.0","2821","12821000080","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","20","16","1","DOG GROOM,SUPPL","B","M","","75","BARK AVENUE PET GROOMING","HAIR SALN/SUPLY","B","M","","2839 FLAMEGLOW","ST LOUIS","0","LORANCE, MICHAEL R MICHAEL J & CHERY","MO","63120.0000","80","282100080","E","1","0","10","7"," ","VIRGINIA","20","0","0","AV","2821","80"," ","",""
"0","3250"," ","2012-01-06 00:00:00.0","OFFICE / REAL ESTATE CO./ 1ST & WEST SIDE 2ND FLOOR","495506","AO","119","","","MONSTER MORTGAGE LLC","SEAN ZALMANOFF","GEN CHERRY","32","ST. LOUIS","4","56","1131.3004","4757.03","","0.0000","2012-01-06 00:00:00.0","4757.03","14757030035","2012-01-24 00:00:00.0","2022-01-28 00:00:00.0","20","14","1","OFFICE SPACE","B","","","43","MONSTER MORTGAGE LLC","SAME","","","","3250 HAMPTON AV  STE 100","ST LOUIS","0","MANOR REAL ESTATE HAMPTON LLC","MO","63139.0000","35","475703035","E","2","0","4","7"," ","HAMPTON","20","0","0","AV","4757.03","35"," ","",""
"0","4646"," ","2012-01-06 00:00:00.0","DENTAL OFFICES","495518","AO","224","","","PLAZA DENTAL CENTER","JOSEPH CUTRONA","GARY GREEN","46","ST. LOUIS","11","23","1191.4001","3893","","0.0000","2012-01-06 00:00:00.0","3893","13893000010","2012-02-27 00:00:00.0","2022-01-28 00:00:00.0","20","38","1","OFFICE","B","","","31","PLAZA DENTAL CENTER","OFFICE","B","","","4646 LINDELL BLVD","ST LOUIS","0","D H PROPERTY INC","MO","63108.0000","10","389300010","E","5","0","6","7"," ","LINDELL","20","0","0","BLVD","3893","10"," ","",""
"0","4144"," ","2012-01-09 00:00:00.0","HOME HEALTH CARE OFFICE (SUITE 134)","495529","AO","225","","","TONJA BONNER","","LISA A GEIF","58","ST. LOUIS","11","23","1191.2","3914","","0.0000","2012-01-09 00:00:00.0","3914.0081","13914000070","2012-01-20 00:00:00.0","2022-01-28 00:00:00.0","20","38","1","OFFICE","B","","","31","QUALICARE HOME HEALTH SERVICE","OFFICE","B","","","4144 LINDELL BLVD","ST LOUIS","0","LINDELL PROFESSIONAL BLDG LLC","MO","63108.0000","70","391400070","E","5","0","4","7"," ","LINDELL","20","0","0","BLVD","3914","70"," ","",""
"0","4344"," ","2012-01-09 00:00:00.0","1 UNIT SECTION 8 (APT B)","495533","AO","309","","","PARKSIDE ASSOCIATS-VILLE APT LLC","PARKSIDE PROP MGMT L","PARKSIDE PROP MGMT LLC-TERRY WEATHERBY","14","ST LOUIS","13","34","1113.4","3693","","0.0000","2012-01-09 00:00:00.0","3693.0081","13693000015","2012-02-08 00:00:00.0","2022-01-28 00:00:00.0","20","57","110","MULTI FAMILY","R2","","","52","VACANT","","","","","1435 S 18TH ST, STE 141","ST LOUIS","0","PARKSIDE ASSOCIATS-VILLE APT LLC","MO","63104.0000","15","369300015","E","5","1","11","7"," ","KENNERLY","20","0","0","AV","3693","15"," ","",""
"1","2118"," ","2012-01-09 00:00:00.0","1 UNIT #3 HOPE IS MOVING IN","495539","AO","318","","","HOPE IS MOVING IN GRACE HILL","MEREDITH CHILDS","","21","ST. LOUIS","14","7","1203.3016","2323","","0.0000","2012-01-09 00:00:00.0","2323","12323000020","2012-01-17 00:00:00.0","2022-01-28 00:00:00.0","2","60","0","MULTI FAMILY","R2","","","46","MARIAN HENDERSON","","","","","4100 LINDELL BLVD","ST LOUIS","0","ST LOUIS HOUSING AUTHORITY","MO","63108.0000","20","232300020","E","4","0","13","7"," ","MADISON","2","0","0","ST","2323","20","#3","",""
"0","3917"," ","2012-01-09 00:00:00.0","1 UNIT SECTION 8  (2ND FLOOR)","495540","AO","138","","","ROBERTS, SUZANNE","","","24","BALLWIN","6","43","1162.2004","4148","","0.0000","2012-01-09 00:00:00.0","4148","14148000270","2012-02-03 00:00:00.0","2022-01-28 00:00:00.0","1","15","2","TWO FAMILY","R3","","","196","VACANT","","","","","240 GEREMMA DR","BALLWIN","0","ROBERTS, SUZANNE","MO","63011.0000","270","414800270","O","2","0","9","7"," ","UTAH","1","0","0","ST","4148","270"," ","",""
"0","8012"," ","2012-01-09 00:00:00.0","TOW LOT (LOT STORAGE ONLY, NO SALVAGE, NO BUILDING USE)","495543","AO","136","","","HOOKED-UP TOWING LLC","PAUL DEROUSSE","","30","ST. LOUIS","1","48","1018.601","3159","","0.0000","2012-01-09 00:00:00.0","3159","13159000125","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","6","2","0","TOW LOT","U","","","23","HOOKED-UP TOWING LLC","UNKNOWN","","","","3701 BLOW ST","ST LOUIS","0","CASSIDY, ANDREW M","MO","63116.0000","125","315900125","E","1","0","2","7","S","BROADWAY","6","0","0"," ","3159","125"," ","",""
"0","615"," ","2012-01-09 00:00:00.0","OFFICE SPACE W/ INSIDE STORAGE OF TOOLS","495545","AO","321","2012-09-18 00:00:00.0","A","TAYLOR'S STORAGE & RECYCLING","LLOYD TAYLOR","LLOYD TAYLOR","12","ST. LOUIS","15","30","1085.201","4203","2012-09-18 00:00:00.0","0.0000","2012-01-09 00:00:00.0","4203","14203000140","","2022-01-28 00:00:00.0","20","79","1","OFFICE/STOR","B","S1","","782","TAYLOR'S STORAGE & RECYCLING","SINGLE FAMILY","R3","","","1221 REDMAN RD","ST. LOUIS","0","TAYLOR'S STORAGE & RECYCLING","MO","63138.0000","140","420300140","O","6","0","2","7"," ","SCHILLER","20","0","0","AV","4203","140"," ","",""
"0","3280"," ","2012-01-09 00:00:00.0","BANK","495547","AO","119","","","PEOPLES NATIONAL BANK","TRAVIS LIEBIG","DEBBIE WILLIAMS","76","CLAYTON","4","56","1131.3004","4757.03","","0.0000","2012-01-09 00:00:00.0","4757.03","14757030010","2012-01-09 00:00:00.0","2022-01-28 00:00:00.0","20","14","1","BANK","B","","","43","PEOPLES NATIONAL BANK","BANK","B","","","520 S 42ND ST","MT VERNON","0","PEOPLES NATIONAL BANK","IL","62864.0000","10","475703010","E","2","0","4","7"," ","HAMPTON","20","0","0","AV","4757.03","10"," ","",""
"0","425"," ","2012-01-09 00:00:00.0","MEDICAL LAB (11TH FLOOR) PMT","488945","AO","224","","","WASHINGTON UNIVERSITY IN ST. LOUIS","PAUL DUELL","PAUL DUELL - CONTACT PERSON","42","ST. LOUIS","11","23","1124.4004","3888","","0.0000","2012-01-09 00:00:00.0","3888.0085","13888008118","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","20","38","1","MEDICAL LABS","B","","","563","WASHINGTON UNIVERSITY IN ST. LOUIS","","","","","425 S. EUCLID","ST. LOUIS","0","BJC INST OF HEALTH AT WUSM CONDO","MO","63110.0000","8118","388800118","O","5","1","10","7","S","EUCLID","20","0","0","AV","3888","8118"," ","",""
"0","5000"," ","2012-01-10 00:00:00.0","CARRYOUT RESTAURANT ( CHANGE OF OWNERSHIP )","495549","AO","325","","","D/B/A ST. LOUIS FISH & CHICKEN","ZEE FOOD LLC (ZIAD T","AMRUT PATEL","50","ST. LOUIS","18","68","1073.5005","5491","","0.0000","2012-01-10 00:00:00.0","5491","15491000420","2012-03-06 00:00:00.0","2022-01-28 00:00:00.0","20","76","1","CARRLYOUT REST","M","","","32","D/B/A ST. LOUIS FISH & CHICKEN","SAME","","","","8711 ST CHARLES ROCK RD","ST LOUIS","0","SAP LLC","MO","63114.0000","420","549100420","E","6","0","3","7"," ","GOODFELLOW","20","0","0","BLVD","5491","420"," ","",""
"0","1000"," ","2012-01-10 00:00:00.0","1 UNIT SECTION 8 (APT 525)","495551","AO","261","","","MERMART LLC","LACEY JOHNSON","C/O HRI PROERTIES","10","ST. LOUIS","9","1","1256.1028","179","","0.0000","2012-01-10 00:00:00.0","179","10179000010","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","2","35","213","MULTI FAMILY","R2","","","3","VACANT","","","","","909 POYDRAS ST STE 3100","NEW ORLEANS","7","MERMART LLC","LA","70112.0000","10","17900010","E","4","0","10","7"," ","WASHINGTON","2","0","0","AV","179","10"," ","",""
"0","2517"," ","2012-01-10 00:00:00.0","SINGLE FAMILY HOPE IS MOVING IN","495569","AO","318","","","HOPE IS MOVING IN GRACE HILL","NANCY SIMONS","","21","ST. LOUIS","14","7","1203.3","6512","","0.0000","2012-01-10 00:00:00.0","1083","16512000015","2012-01-19 00:00:00.0","2022-01-28 00:00:00.0","1","60","1","SINGLE FAMILY","R3","","","244","ALVINIYA HARPER","","","","","3868 PAGE BLVD","ST LOUIS","0","MEADS, DONOVAN L","MO","63113.0000","15","651200015","O","4","1","9","7","N","23RD","1","0","0","ST","6512","15"," ","",""
"0","5021"," ","2012-01-10 00:00:00.0","SINGLE FAMILY HOPE IS MOVING IN","495571","AO","327","","","HOPE IS MOVING IN GRACE HILL","ALLISON PITTMAN","","21","ST. LOUIS","17","67","1075.3004","5086","","0.0000","2012-01-10 00:00:00.0","5086","15086000670","2012-01-18 00:00:00.0","2022-01-28 00:00:00.0","1","71","1","SINGLE FAMILY","R3","","","628","ANGELA MCMILLAN","","","","","4144 LINDELL STE 328","ST LOUIS","0","RUSKIN TOWNHOMES LP","MO","63108.0000","670","508600670","O","6","0","13","7"," ","RUSKIN","1","0","0","AV","5086","670"," ","",""
"0","8125"," ","2012-01-10 00:00:00.0","REST/BREWERY/FULL DRINK TASTING RM W/BEERGARDEN (NO COOKING)","495581","AO","136","","","D/B/A PERENNIAL ARTISAN ALES","PERENNIAL PARTNERS L","BENJAMIN SIMMS","81","ST. LOUIS","1","48","1015.3009","3179","","0.0000","2012-01-10 00:00:00.0","3179","13179000010","2012-01-31 00:00:00.0","2022-01-28 00:00:00.0","20","2","1","REST/BREWERY","A2","F2","","103","D/B/A PERENNIAL ARTISAN ALES","SAME","A2","F2","","8125 MICHIGAN AV","ST LOUIS","7","8000 MICHIGAN LLC","MO","63111.0000","10","317900010","O","1","0","1","7"," ","MICHIGAN","20","0","0","AV","3179","10"," ","",""
